id;name;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
1.24198E+18;Tiny Minimalist Zizkov, Micro-Room - Bed Only;196658738;Ines;Praha 3;50,086219;14,455258;Private room;597;1;35;29/05/2025;3,74;25;68;35
1.24205E+18;P?ÌzemnÌ byt kousek od centra;651108442;Jaroslav;Praha 10;50,069283;14,456991;Entire home/apt;;1;20;10/06/2025;2,26;1;267;20
1.24254E+18;Large Zizkov Room, Walk to Center;196658738;Ines;Praha 3;50,086219;14,455258;Private room;680;1;45;11/06/2025;4,82;25;73;45
1.24262E+18;Bianche old Vinohrady;87970973;David;Praha 2;50,07323;14,43477;Entire home/apt;786;1;35;01/06/2025;3,76;5;244;35
1.24284E+18;Deluxe 2BDR Apt. ∑ Workspace ∑ A/C ∑ Balcony;65760645;Prague Days;Praha 5;50,0796;14,403337;Entire home/apt;3146;1;21;09/06/2025;2,44;50;70;21
1.24286E+18;Studio w/Netflix and King-size bed in Old Town;65760645;Prague Days;Praha 1;50,089834;14,434853;Entire home/apt;1518;1;14;12/06/2025;1,58;50;180;14
1.24296E+18;Historic Vibes  & Modern Comfort in the Center;99525613;Gˆkhan;Praha 1;50,082567;14,404771;Entire home/apt;1785;2;32;11/06/2025;3,62;9;157;32
1.24318E+18;18th century Under Castle Parlament;122811538;Queen Prague;Praha 1;50,090356;14,404039;Entire home/apt;3631;1;40;05/06/2025;4,41;53;167;40
1.24327E+18;The Bright and Cozy Hideaway Studio;78765288;EasyBNB Premium;Praha 4;50,053737;14,451253;Entire home/apt;1315;30;3;17/05/2025;0,52;51;343;3
1.2433E+18;Charles sq - Urban Oasis in Central Prague;227945;Alex And Kate;Praha 2;50,07719;14,42345;Entire home/apt;2283;1;22;27/05/2025;2,44;97;59;22
1.24331E+18;Riverside Palace Apartment 501;526097230;Illya;Praha 1;50,076383;14,412975;Entire home/apt;3538;1;36;01/06/2025;3,97;20;44;36
1.24332E+18;Riverside Palace Apartment 004;526097230;Illya;Praha 2;50,07661;14,41601;Entire home/apt;3525;1;37;18/06/2025;4,08;20;69;37
1.24333E+18;Charles square Oasis in Prague's Core;227945;Alex And Kate;Praha 2;50,07719;14,42345;Entire home/apt;2247;2;30;03/06/2025;3,26;97;56;30
1.24333E+18;LimeWash II ï 6 min. to city center;345454847;Viktor;Praha 10;50,070952;14,448193;Entire home/apt;2658;4;15;01/06/2025;1,71;6;323;15
1.24339E+18;New-built Golden Luxury Studio with Balcony;546842862;Thi Nga;Praha 3;50,084586;14,446537;Entire home/apt;1634;2;12;04/05/2025;1,61;5;119;12
1.24399E+18;Tiny Room in Zizkov - Just a Bed;196658738;Ines;Praha 3;50,086219;14,455258;Private room;679;1;39;12/06/2025;4,24;25;43;39
1.24421E+18;National Museum 125 sq.m. 2BDR Apartment;311103101;Katerina;Praha 2;50,078218;14,43164;Entire home/apt;2635;2;39;06/06/2025;5,18;17;69;39
1.24427E+18;The Elegant White Suite in SmichovCity Residence;530885799;Rentez;Praha 5;50,06778;14,40826;Entire home/apt;2013;2;9;26/05/2025;1,05;33;58;9
1.24437E+18;LOFT Apartments;575386758;Ruslanzhan;Praha 1;50,084919;14,427971;Entire home/apt;4981;1;2;22/04/2025;0,72;3;170;2
1.24462E+18;Cozy Room in The city center! [SA];563247522;Musa;Praha 2;50,07353;14,43001;Private room;856;1;37;31/05/2025;4,16;7;28;37
1.24476E+18;Stylish Charles sq. 2rooms Duplex Getaway;227945;Alex And Kate;Praha 2;50,07719;14,42345;Entire home/apt;3350;2;41;18/06/2025;4,51;97;54;41
1.24482E+18;Cozy apartment in Prague;210517866;David;Praha 14;50,10888;14,557696;Entire home/apt;;3;1;02/01/2025;0,18;1;0;1
1.24484E+18;S2 Nice flat with large terrace and free parking;534794111;Martina;Praha 4;50,053;14,48273;Entire home/apt;917;2;22;15/06/2025;2,87;2;93;22
1.24547E+18;Cool apartment with small balcony near Florenc;310835509;Alexander Maddock;Praha 8;50,09048;14,446238;Entire home/apt;4019;1;1;10/11/2024;0,13;16;363;1
1.24553E+18;1B apartment near Narodni Trida;383698;Veronika;Praha 1;50,079358;14,419254;Entire home/apt;3008;1;14;03/06/2025;2,33;39;266;14
1.24556E+18;Cozy Apartment With Great View 608;2420885;Marina & Alex;Praha 2;50,07675;14,42933;Entire home/apt;1364;5;19;02/06/2025;2,2;84;89;19
1.24575E+18;Modern Cozy Space;652046442;Pavel;Praha 3;50,085437;14,443899;Entire home/apt;1787;1;30;14/06/2025;3,33;1;98;30
1.24619E+18;Studio Kr·lovice Apartment;213148481;Darja;Královice;50,039065;14,638482;Entire home/apt;1752;1;3;08/06/2025;0,35;1;248;3
1.24689E+18;TurnKey | Antonin Dvorak Apartment VIII;447742884;TurnKey Apartments;Praha 2;50,077192;14,423454;Entire home/apt;2431;3;36;05/06/2025;4,06;75;121;36
1.24693E+18;Vinohrady Getaway with Parking;290183344;Jiri;Praha 2;50,071073;14,439943;Entire home/apt;3449;1;39;24/05/2025;4,38;1;3;39
1.24699E+18;Flat with heart and art;99755166;Andrea;Praha 4;50,046009;14,46507;Private room;;2;3;25/04/2025;0,87;1;159;3
1.24712E+18;Sunny big room with own terrace;68224667;Tom·ö;Praha 5;50,06177;14,3825;Private room;810;1;24;01/06/2025;2,72;4;333;24
1.24719E+18;Prague Luxury Penthouse;205054908;Jasmine;Praha 2;50,07511;14,43563;Entire home/apt;16746;2;0;NA;0;1;67;0
1.24735E+18;Luxurious Apartment near River in Cezch Republic;270217570;Addy - BELVILLA;Praha 5;50,072369;14,408955;Entire home/apt;3273;1;0;NA;0;2;364;0
1.24735E+18;Unique apartment in Praha near river Vltava;270217570;Addy - BELVILLA;Praha 5;50,07837;14,40712;Entire home/apt;3658;1;0;NA;0;2;364;0
1.24762E+18;Garden Studio near Metro Kolbenova;546842862;Thi Nga;Praha 9;50,108847;14,517525;Entire home/apt;1415;2;17;02/06/2025;2,29;5;127;17
1.24764E+18;Alex's Green Apartment;546842862;Thi Nga;Praha 3;50,084897;14,447594;Entire home/apt;1531;3;20;10/06/2025;2,78;5;140;20
1.24764E+18;Luxury flat in Wenceslas Square;2609610;Mauro;Praha 1;50,083394;14,424095;Entire home/apt;4247;1;5;08/12/2024;0,58;5;164;5
1.24777E+18;ESMOA apartments  |  Oveneck· - fully equipped;652547853;Ondrej;Praha 7;50,101057;14,423666;Entire home/apt;1640;1;22;13/06/2025;2,42;1;212;22
1.24782E+18;Utuln˝ prostorn˝ tich˝ byt v blÌzkosti centra;157361492;KarolÌna;Praha 4;50,04287;14,43714;Entire home/apt;1929;1;20;08/06/2025;2,26;1;355;20
1.24797E+18;Old Town Square Retro Style Room;19035302;Dominika;Praha 1;50,08843;14,41769;Private room;1541;1;10;19/06/2025;1,13;2;364;10
1.24836E+18;High-Sky O2 arena Apartment - garage parking&A/C;63925862;Miroslava;Praha 9;50,10634;14,50089;Entire home/apt;1532;2;8;17/06/2025;1;1;123;8
1.24836E+18;TurnKey | Antonin Dvorak Apartment VII;447742884;TurnKey Apartments;Praha 2;50,077192;14,423454;Entire home/apt;3548;3;30;09/06/2025;3,35;75;6;30
1.24852E+18;TurnKey | Antonin Dvorak Apartment IX;447742884;TurnKey Apartments;Praha 2;50,077192;14,423454;Entire home/apt;2195;3;25;08/06/2025;2,83;75;124;25
1.24852E+18;Quiet studio in downtown;10203823;Bohdan;Praha 10;50,07114;14,44655;Entire home/apt;1476;3;4;04/01/2025;0,6;4;209;4
1.24859E+18;?????? ?????? ? ????????;77483355;Ta?·na;Praha 3;50,088868;14,479762;Entire home/apt;1868;2;31;17/06/2025;3,46;1;94;31
1.24898E+18;Spacious home base in Renaissance gem;651832089;Libor;Praha 1;50,086294;14,417211;Private room;;1;0;NA;0;5;93;0
1.24898E+18;Mini-fridge & Nespresso machine in every room;651832089;Libor;Praha 1;50,08629;14,41721;Private room;;1;1;24/10/2024;0,13;5;68;1
1.24898E+18;Inviting stay in Pragueís stunning centre;651832089;Libor;Praha 1;50,086294;14,417211;Private room;;1;0;NA;0;5;114;0
1.24898E+18;Room for the fam with a separate bedroom;651832089;Libor;Praha 1;50,086294;14,417211;Private room;;1;0;NA;0;5;116;0
1.24898E+18;A quick 5-min stroll to the Old Town Square;651832089;Libor;Praha 1;50,086294;14,417211;Private room;;1;0;NA;0;5;81;0
1.24917E+18;Blueground | Prague 7, furnished with balcony;582618916;Vladimir;Praha 7;50,109255;14,446814;Entire home/apt;3520;30;6;28/02/2025;0,47;46;321;5
1.24918E+18;Blueground | Prague 10, renovated & furnished;582618916;Vladimir;Praha 10;50,068632;14,450869;Entire home/apt;3326;30;2;14/04/2025;0,27;46;350;2
1.24923E+18;Dvoul?ûkov˝ pokoj Economy se sdÌlenou koupelnou;586065068;Jan;Praha 7;50,10638;14,44964;Private room;1821;1;2;20/01/2025;0,22;6;340;2
1.24938E+18;Charming Studio in Vinohrady;1629431;Alex & Natalia;Praha 2;50,071862;14,438983;Entire home/apt;1730;4;25;28/05/2025;2,91;19;227;25
1.24941E+18;Blueground | Prague 10, nr park & foodie area;582618916;Vladimir;Praha 10;50,068632;14,450869;Entire home/apt;3326;30;5;30/04/2025;0,5;46;312;5
1.24975E+18;Konviktsk· 17;61392706;Anezka;Praha 1;50,083749;14,417204;Entire home/apt;2458;4;7;10/06/2025;1,08;13;30;7
1.24981E+18;Room for couple or 2 friends in heart of Prague;357078567;Martin;Praha 1;50,080689;14,424985;Private room;1622;1;18;03/05/2025;2,13;14;101;18
1.24981E+18;Studio - 3 Epoques Apartments;653093893;Pavel;Praha 1;50,085427;14,417291;Entire home/apt;2641;1;3;10/03/2025;0,66;5;317;3
1.24985E+18;Elegant Prague 1 Retreat with Stunning Museum View;148064510;Viet Vuong;Praha 1;50,077596;14,429837;Entire home/apt;2285;1;23;02/06/2025;4,96;2;118;23
1.25054E+18;BÌlkova Old Town;61392706;Anezka;Praha 1;50,089987;14,422454;Entire home/apt;2743;4;4;09/06/2025;0,47;13;29;4
1.25083E+18;C?n studio quy?n r? 2;574564948;Trung Lo;Praha 3;50,093547;14,489092;Private room;1147;1;6;03/05/2025;0,69;4;176;6
1.25084E+18;C?n studio quy?n r? 4;574564948;Trung Lo;Praha 3;50,093472;14,489454;Private room;1929;1;3;30/12/2024;0,35;4;177;3
1.25137E+18;City center new room with private bathroom;496043191;Ilya;Praha 2;50,074419;14,42815;Entire home/apt;;1;55;05/06/2025;6,57;10;44;55
1.25137E+18;City center new room with private bathroom;533344065;Ilia;Praha 2;50,07436;14,42929;Entire home/apt;1235;1;57;06/06/2025;6,84;20;45;57
1.25138E+18;City center new room with private bathroom1;533344065;Ilia;Praha 2;50,072452;14,429654;Entire home/apt;1248;1;57;06/06/2025;6,68;20;43;57
1.25138E+18;City center new room with private bathroom;533344065;Ilia;Praha 2;50,072644;14,428378;Entire home/apt;1235;1;57;01/06/2025;6,81;20;43;57
1.25138E+18;City center new room with private bathroom;533344065;Ilia;Praha 2;50,074077;14,430037;Entire home/apt;1235;1;52;29/05/2025;6,19;20;45;52
1.25138E+18;City center new room with private bathroom;533344065;Ilia;Praha 2;50,074562;14,429537;Entire home/apt;1235;1;60;06/06/2025;7,2;20;45;60
1.25148E+18;Typical tiny éiûkov apartment;43250137;Matouö;Praha 3;50,086054;14,447382;Entire home/apt;2055;3;24;14/06/2025;2,7;1;119;24
1.25152E+18;Cozy room in the heart of city;537278212;Vurkan;Praha 3;50,082486;14,451839;Private room;1125;2;31;08/06/2025;3,5;1;41;31
1.25159E+18;Royal Residence Vysehrad Prague;583824671;Filip;Praha 2;50,066726;14,420039;Entire home/apt;2046;1;36;16/06/2025;4,03;8;166;36
1.25161E+18;_13th_Apartment;26809859;Seungbeom;Praha 1;50,087057;14,435084;Entire home/apt;9229;3;12;30/05/2025;4,04;1;46;12
1.25199E+18;Nice room for 4 friends in the heart of Prague;357078567;Martin;Praha 1;50,081735;14,425308;Private room;1430;1;23;30/05/2025;2,58;14;4;23
1.25199E+18;Elegant loft in the heart of Prague, with garage;38930004;Simona;Praha 1;50,086008;14,431339;Entire home/apt;5747;2;16;05/02/2025;1,88;3;168;16
1.25201E+18;PodkrovnÌ studio - 3 Epoques;653093893;Pavel;Praha 1;50,085428;14,417325;Entire home/apt;2641;1;1;01/06/2025;1;5;304;1
1.25202E+18;Mezonetov˝ apartm·n - 3 Epoques;653093893;Pavel;Praha 1;50,085428;14,417325;Entire home/apt;2910;1;4;12/03/2025;0,49;5;338;4
1.25202E+18;Apartm·n 2 loûnice - 3 Epoques;653093893;Pavel;Praha 1;50,085427;14,417291;Entire home/apt;3569;1;25;06/06/2025;3,11;5;320;25
1.25203E+18;LuxusnÌ apartm·n se 2 loûnicemi;653093893;Pavel;Praha 1;50,085428;14,417325;Entire home/apt;3835;1;5;29/05/2025;0,64;5;321;5
1.25212E+18;Sunny Room in CJ apartment. City center 15 mins;54754046;Jaroslav;Praha 14;50,109902;14,536644;Private room;1360;4;0;NA;0;2;89;0
1.25218E+18;The Cozy Corner;205918586;Viet Duy;Praha 10;50,071964;14,468943;Entire home/apt;4484;1;9;10/05/2025;1,05;1;356;9
1.25233E+18;Luxurious, Central & Spacious : 3BDR & Balcony !;20845501;Lukas;Praha 7;50,102893;14,436068;Entire home/apt;3083;2;13;17/06/2025;2,25;1;131;13
1.25236E+18;Friendly Stay  at Local Part of Prague w. miracles;285262219;Ulvi;Praha 5;50,071406;14,410621;Entire home/apt;2381;1;10;02/06/2025;1,71;9;353;10
1.25269E+18;Cozy attic apartment next to Wenceslas Square;246823842;Olinn;Praha 1;50,078073;14,424895;Entire home/apt;1562;2;21;16/06/2025;2,44;54;125;21
1.25285E+18;Bilkova Old Town Prague;61392706;Anezka;Praha 1;50,090484;14,420408;Entire home/apt;3543;4;7;02/06/2025;0,81;13;29;7
1.25296E+18;Prostorn˝ byt u Riegrov˝ch sad?;90401972;Romana;Praha 2;50,077146;14,439854;Entire home/apt;2866;1;22;01/06/2025;2,56;30;89;22
1.25344E+18;Blueground | Vröovice, near renaissanceñstyle park;582618916;Vladimir;Praha 10;50,068296;14,450291;Entire home/apt;4213;30;2;01/11/2024;0,25;46;321;2
1.25345E+18;Blueground | Rostovska str, renovated & furnished;582618916;Vladimir;Praha 10;50,068632;14,450869;Entire home/apt;;30;4;18/09/2024;0,38;46;222;4
1.25345E+18;Blueground | Prague 10, fully equipped & nr park;582618916;Vladimir;Praha 10;50,068632;14,450869;Entire home/apt;3220;30;1;17/01/2025;0,19;46;355;1
1.25345E+18;Blueground | Prague 10, equipped, VäFS University;582618916;Vladimir;Praha 10;50,068632;14,450869;Entire home/apt;4077;30;3;13/01/2025;0,39;46;311;3
1.25346E+18;Bohemian Charm in the Heart of Prague [Z6B];653928321;Said Magomed;Praha 2;50,073096;14,439561;Private room;944;1;25;01/06/2025;2,93;4;31;25
1.25347E+18;Cozy Room for couple in heart of Prague;357078567;Martin;Praha 1;50,082889;14,426276;Private room;;1;21;30/05/2025;2,49;14;0;21
1.25349E+18;Great Studio;523424457;Rentero;Praha 10;50,072158;14,471218;Entire home/apt;1557;2;8;21/04/2025;0,95;39;136;8
1.25352E+18;Apartment in Prague for rent 2kk;380471389;Jakub;Praha 4;50,059036;14,445053;Entire home/apt;;30;0;NA;0;92;0;0
1.25373E+18;NEW cute room city center;653987338;Ilya;Praha 2;50,072994;14,429978;Private room;913;2;47;05/06/2025;5,6;15;35;47
1.25373E+18;NEW cute room city center Prague;653987338;Ilya;Praha 2;50,07441;14,42837;Private room;849;1;36;03/06/2025;4,66;15;38;36
1.25374E+18;NEW cute room city center Prague;653987338;Ilya;Praha 2;50,072901;14,430204;Private room;849;2;31;29/05/2025;3,69;15;35;31
1.25374E+18;City center new room with private bathroom;496043191;Ilya;Praha 2;50,074491;14,42966;Entire home/apt;1235;1;51;03/06/2025;6,07;10;43;51
1.25374E+18;City center new room with private bathroom;653987338;Ilya;Praha 2;50,074176;14,429708;Entire home/apt;1235;1;63;06/06/2025;7,62;15;41;63
1.25374E+18;NEW cute room city center Prague;653987338;Ilya;Praha 2;50,07368;14,42798;Private room;849;1;19;06/06/2025;2,31;15;39;19
1.25374E+18;NEW cute room city center Prague;653987338;Ilya;Praha 2;50,074565;14,428334;Private room;849;1;28;01/06/2025;3,35;15;40;28
1.25374E+18;NEW cute room city center Prague;653987338;Ilya;Praha 2;50,074427;14,429649;Private room;849;1;40;06/06/2025;4,76;15;29;40
1.25375E+18;City center new room with private bathroom;496043191;Ilya;Praha 2;50,07303;14,42822;Entire home/apt;1235;1;55;01/06/2025;6,6;10;39;55
1.25375E+18;City center new room with private bathroom;496043191;Ilya;Praha 2;50,074174;14,430082;Entire home/apt;1222;1;55;05/06/2025;6,55;10;44;55
1.25375E+18;NEW cute room city center;653987338;Ilya;Praha 2;50,072512;14,427925;Private room;875;1;39;29/05/2025;4,64;15;34;39
1.25375E+18;NEW cute room city center;653987338;Ilya;Praha 2;50,07303;14,43011;Private room;875;2;36;01/06/2025;4,37;15;32;36
1.25375E+18;City center new room with private bathroom;496043191;Ilya;Praha 2;50,074658;14,428444;Entire home/apt;1196;1;73;06/06/2025;8,76;10;35;73
1.25378E+18;Aristocrat's Gallery Apartment;122811538;Queen Prague;Praha 1;50,08802;14,41599;Entire home/apt;6503;1;55;05/06/2025;6,23;53;223;55
1.25427E+18;Prague city centre apartment;426921671;Tomas;Praha 8;50,092444;14,443804;Entire home/apt;1670;1;32;26/05/2025;3,74;3;100;32
1.25428E+18;At The Tower - Long-Term Rentals;32128404;AtTheTower;Praha 1;50,08362;14,43004;Entire home/apt;;14;0;NA;0;4;0;0
1.25433E+18;New studio, King bed, Free parking, Terrace;261300808;Max And Anna;Praha 8;50,097597;14,459624;Entire home/apt;2369;1;15;16/06/2025;1,73;1;174;15
1.25455E+18;46m≤ Apartment | 1min from Metro | With balcony;655015153;Viktorie;Praha 14;50,10645;14,561955;Entire home/apt;1254;1;30;16/06/2025;3,49;2;63;30
1.2546E+18;Bright business room in Prague 2;142183013;Prague;Praha 2;50,072159;14,435478;Private room;1120;3;6;31/01/2025;0,73;16;229;6
1.25492E+18;New room in Prague near metro;380471389;Jakub;Praha 4;50,040922;14,458853;Entire home/apt;;30;0;NA;0;92;50;0
1.25494E+18;Cozy room in Prague with kitchen;380471389;Jakub;Praha 4;50,04215;14,45901;Entire home/apt;;30;0;NA;0;92;19;0
1.25497E+18;Sunny apartment near metro;380471389;Jakub;Praha 4;50,04226;14,45876;Entire home/apt;;30;0;NA;0;92;81;0
1.25505E+18;Church of St. Procopius Premier Suite by Willstay;546842862;Thi Nga;Praha 3;50,08409;14,44778;Entire home/apt;1583;2;19;03/06/2025;2,21;5;113;19
1.2565E+18;Empathetic Piano Apartment Prague éiûkov;268832871;Sarka;Praha 3;50,087257;14,447419;Entire home/apt;2295;3;3;25/04/2025;0,48;5;83;3
1.25655E+18;Sv?tl˝ a slunn˝ byt u Rokytky, blÌzko O2 arÈny;42789519;Lucie;Praha 9;50,108864;14,524051;Entire home/apt;2855;1;11;16/06/2025;1,28;1;352;11
1.2567E+18;Sunny Mezonet Apt New Town (Tyr7);5463516;Zuzana & Seven Keys Team;Praha 2;50,07375;14,43176;Entire home/apt;1324;1;20;28/05/2025;2,33;77;41;20
1.25713E+18;Ferienwohnung mit Terrasse;577476998;Pavel;Praha 1;50,079863;14,421321;Entire home/apt;248054;1;0;NA;0;8;259;0
1.25715E+18;Luxuriˆse Altbau Dachgeschosswohnung in Prag;577476998;Pavel;Praha 1;50,091897;14,429635;Entire home/apt;248054;1;0;NA;0;8;333;0
1.25715E+18;Wohnung mit eigenem Balkon;577476998;Pavel;Praha 1;50,089964;14,422331;Entire home/apt;248054;1;0;NA;0;8;216;0
1.25716E+18;Emperor apartment in  centre;459146742;Van Quang;Praha 2;50,074681;14,438375;Entire home/apt;;1;3;18/05/2025;0,46;2;353;3
1.25716E+18;Apartment mit Waschmaschine und Geschirrsp¸ler;577476998;Pavel;Praha 1;50,091691;14,426182;Entire home/apt;248054;1;0;NA;0;8;295;0
1.25716E+18;Helle und ger‰umige Ferienwohnung;577476998;Pavel;Praha 1;50,083154;14,430364;Entire home/apt;248054;1;1;10/11/2024;0,13;8;284;1
1.25719E+18;Byt v centru se zelenÌ, v˝hledem;654772942;Martin;Praha 5;50,075946;14,369092;Entire home/apt;2855;1;27;16/06/2025;3,14;1;325;27
1.2572E+18;Grand Luxury Sammlung Hastalska;577476998;Pavel;Praha 1;50,091712;14,42618;Entire home/apt;248054;1;0;NA;0;8;285;0
1.2572E+18;Studio?? in top location next to National Museum;92781139;Prague Days;Praha 2;50,07848;14,43468;Entire home/apt;1498;1;11;11/06/2025;1,42;44;80;11
1.25722E+18;3 Zimmer Wohnung St. Wenzel;577476998;Pavel;Praha 1;50,07819;14,422435;Entire home/apt;248054;1;0;NA;0;8;156;0
1.25722E+18;Glory Prague 4 BTH & 4 BDR Residence XXL 120m2;122811538;Queen Prague;Praha 1;50,08461;14,43165;Entire home/apt;7147;1;48;06/06/2025;5,9;53;242;48
1.25782E+18;TurnKey | Letna Park Apartment II ñPremium Terrace;472167664;Zden?k;Praha 7;50,101126;14,424031;Entire home/apt;2409;3;33;21/05/2025;3,93;28;127;33
1.25784E+18;TurnKey | Letna Park Apartment IIIñPremium Terrace;472167664;Zden?k;Praha 7;50,101126;14,424031;Entire home/apt;2495;3;40;13/06/2025;4,65;28;101;40
1.25784E+18;Seifertova garden apartment I.;179754487;Marcel;Praha 3;50,085401;14,441115;Entire home/apt;67966;3;0;NA;0;49;21;0
1.25786E+18;Seifertova apartment II.;179754487;Marcel;Praha 3;50,085401;14,441115;Entire home/apt;223248;3;0;NA;0;49;20;0
1.25787E+18;Seifertova apartment III.;179754487;Marcel;Praha 3;50,085401;14,441115;Entire home/apt;198443;3;0;NA;0;49;29;0
1.25788E+18;Seifertova apartment IV.;179754487;Marcel;Praha 3;50,085401;14,441115;Entire home/apt;223601;3;0;NA;0;49;13;0
1.25788E+18;Perfect Location - Heart Of The Old Town [10];158561177;Prague;Praha 1;50,092126;14,416438;Private room;1001;1;45;11/06/2025;5,42;37;35;45
1.25789E+18;Huge&Lux APT in the heart wth balcony view & PS5;304146674;Jana;Praha 1;50,083745;14,422433;Entire home/apt;5700;1;37;12/06/2025;4,29;3;176;37
1.25801E+18;Cherry - Prague Apartment;356948218;Michael;Praha 1;50,078971;14,424444;Entire home/apt;1379;1;10;30/05/2025;1,2;15;120;10
1.25823E+18;Super central Prague apartment_SUPERHOST 5*;290144;Josef;Praha 2;50,075608;14,434221;Entire home/apt;1758;1;73;19/06/2025;8,46;5;300;73
1.25857E+18;Tiny Cozy Bedroom at Zizkov;196658738;Ines;Praha 3;50,086219;14,455258;Private room;671;1;32;05/06/2025;3,69;25;74;32
1.25858E+18;Spacious Central Apartment for Groups & Families;407083502;Martina;Praha 5;50,07079;14,40873;Entire home/apt;2820;2;19;01/06/2025;2,31;3;218;19
1.25859E+18;éiûkov Stay: Near City Center.;196658738;Ines;Praha 3;50,086219;14,455258;Private room;945;1;19;05/06/2025;2,19;25;6;19
1.2586E+18;3BR Rooftop with sunset terrace fast to downtown;14885035;Richard;Praha 10;50,076236;14,490663;Entire home/apt;4050;5;2;03/01/2025;0,34;1;39;2
1.25873E+18;Blueground | Prague 3, shopping, close to offices;582618916;Vladimir;Praha 3;50,076697;14,465208;Entire home/apt;4048;31;2;17/09/2024;0,21;46;263;2
1.25876E+18;Blueground | Vröovice, private terrace & equipped;582618916;Vladimir;Praha 10;50,068897;14,451663;Entire home/apt;3543;30;3;27/03/2025;0,42;46;293;3
1.25876E+18;Blueground | Prague 7, furnished, close to offices;582618916;Vladimir;Praha 7;50,109864;14,446627;Entire home/apt;3547;30;2;24/03/2025;0,48;46;273;2
